Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
13/11/2014 08:00,0.392,0.476,0.4,6.75975,6.898,8.1575,-9999
13/11/2014 09:00,0.392,0.476,0.4,6.748,6.8775,8.105,-9999
13/11/2014 10:00,0.392,0.476,0.4,7.3315,7.22525,8.055,-9999
13/11/2014 11:00,0.392,0.476,0.4,8.6375,8.188,8.0275,-9999
13/11/2014 12:00,0.39125,0.475,0.4,10.99,9.8425,8.06,-9999
13/11/2014 13:00,0.3905,0.475,0.4,13.2525,11.3525,8.2125,-9999
13/11/2014 14:00,0.38875,0.474,0.39975,14.7275,12.3475,8.4775,-9999
13/11/2014 15:00,0.38725,0.474,0.399,14.4525,12.7,8.83,-9999
13/11/2014 16:00,0.387,0.47375,0.39875,13.405,12.2725,9.1825,-9999
13/11/2014 17:00,0.3865,0.473,0.398,12.4425,11.535,9.475,-9999
13/11/2014 18:00,0.3865,0.473,0.39775,11.355,10.6375,9.6575,-9999
13/11/2014 19:00,0.3865,0.473,0.397,10.375,9.825,9.735,-9999
13/11/2014 20:00,0.387,0.473,0.397,9.61,9.2,9.7175,-9999
